65
137
120
137
140
107
127
152
144
103
106
95
90
124
111
73
140
96
168
120
134
112
144
165
100
132
149
112
108
116
127
109
142
158
114
134
63
120
180
111
138
138
127
128
120
114
103
121
109
135
124
139
108
187
129
112
116
117
100
132
168
114
120
91
102
86
164
113
102
195
144
115
107
138
91
72
99
115
123
141
71
133
120
